sim,scenario,seed,success,time_elapsed,caixa_final,mrr_final,arr_final,usuarios_final,cac_medio,ltv_medio,churn_medio,margem_bruta_media,ebitda_margin_media,nrr,grr,cohort_m6_retention,payback_meses_medio,roi_total_pct,burn_rate_medio,caixa_minimo,mes_caixa_minimo,runway_final,quebrou,runway_critico,var95_caixa,cvar95_caixa,ltv_cac,caixa_series,mrr_series
16,otimista,129527744,True,0.16124796867370605,2379047.6426628,326157.2,3913886.4000000004,3428,115.23451861091748,1263.8098548724536,6.090354593106984,79.93008716325454,30.09493956047582,1.5888125613346418,1.0,4.718446601941747,1.3649364976071956,9835.615177761665,135.1431114472714,4660.605099179361,1,25.206046016350736,False,True,12541.123458913531,5253.501654565403,11.413405439818789,"[4660.605099179361, 5846.398209951447, 15484.24876395411, 14772.698541900892, 19719.01995687859, 25581.16978017635, 32805.15256478077, 41897.840913109096, 53426.3253173612, 59700.81168002471, 68097.12840941969, 81820.72639447336, 95867.0831873169, 101190.11402630637, 117607.9678873086, 138946.65614488538, 169439.45777483136, 211455.71277816646, 255767.51685474807, 318597.02996608743, 383621.7088637742, 458490.8191126845, 542819.4811346065, 624386.4666892367, 726921.6454512794, 837761.5349757608, 957160.1859489783, 1084748.7984317185, 1220290.0645446791, 1363472.5589751052, 1514026.1513977007, 1679657.4820038, 1844216.3337003049, 2015810.3058957595, 2194111.89363841, 2379047.6426628]","[1088.9, 1738.2, 2487.4, 6373.300000000001, 7871.700000000001, 9749.7, 12367.000000000002, 15983.2, 20788.100000000002, 27191.399999999998, 35472.7, 46171.4, 59837.0, 76869.20000000001, 93291.90000000001, 108865.5, 123919.70000000001, 138194.7, 151960.3, 165176.40000000002, 177613.30000000002, 189810.5, 201528.2, 212976.20000000004, 224084.5, 234373.7, 244972.50000000003, 255121.90000000002, 264971.5, 274441.6, 283572.0, 292532.60000000003, 300913.70000000007, 309634.60000000003, 317945.9, 326157.2]"
17,otimista,129537717,True,0.1950688362121582,262617.374538393,113761.0,1365132.0,1190,212.0455435194538,1264.9276950922022,6.000000000000001,79.51726587798741,15.373166604387428,1.0588812561334642,1.0,2.2549019607843137,2.956163550827712,1017.155727243304,226.13745963938294,4354.277088068431,1,3.6322145668096457,False,True,6424.179804814696,4817.841223647986,6.029923736477186,"[4354.277088068431, 5281.405359227541, 6805.104620010414, 8925.37487041705, 11637.605107825066, 14890.594916399756, 18563.90654387295, 22589.920579426995, 26940.677023061893, 31828.438740592697, 35256.90856893359, 39275.417539607835, 44075.360130354486, 49588.66775963063, 55928.334073505925, 63345.753772087206, 71949.73214226901, 81816.6920498664, 84586.67897524081, 89040.26984611165, 95302.16136783054, 103744.70210894178, 114479.44019325406, 109533.38702622586, 119250.45628282768, 131081.63122880706, 145815.951864164, 148126.0753519843, 154795.12782383052, 164479.75480196363, 178174.70525486034, 188010.33951131467, 201396.02189635613, 218300.6617980607, 238699.53940989528, 262617.374538393]","[1258.7, 1977.9000000000003, 2727.1, 3476.3, 4225.6, 4904.900000000001, 5654.1, 6473.200000000001, 7292.300000000001, 8381.2, 9609.9, 10968.5, 12636.8, 14375.000000000002, 16282.900000000001, 18600.5, 21257.7, 24184.7, 27421.300000000003, 31167.4, 35323.0, 40158.0, 45472.4, 51606.00000000001, 58039.30000000001, 63933.100000000006, 69826.90000000001, 75580.90000000001, 81065.2, 86239.8, 91284.5, 96049.5, 100514.8, 104940.20000000001, 109335.6, 113761.0]"
18,otimista,129547690,True,0.09772729873657227,464376.76430368004,156877.0,1882524.0,1630,196.19524154772714,1296.4139479585654,6.000000000000001,80.98808336859179,10.905311661427076,1.0,1.0,2.8205128205128207,2.2605927703800357,1857.8198512653335,153.03199636850846,4081.0103353882237,1,5.523451351803335,False,True,5155.455978711559,4287.366362605531,6.989505626223379,"[4081.0103353882237, 4493.722389822839, 5376.033841674465, 6669.337884048051, 8490.848130733695, 10862.248646311918, 13842.146237677769, 17563.73813861197, 21672.349212474437, 26411.165888065974, 29736.59903686215, 33880.783571014304, 38927.02804036862, 44906.35012329572, 52118.454281156526, 60677.3194906829, 70712.86110861608, 73978.54766089752, 79252.1785449442, 86793.27722275365, 96944.896705533, 103698.82900512595, 113832.76030193982, 115985.61751996967, 118216.75134879322, 127621.23558409841, 143179.36109736082, 157981.99866036364, 179488.30123243108, 207265.5971584607, 238138.06901776732, 274694.72921982897, 324442.1184306638, 371870.1784116481, 415585.62172418035, 464376.76430368004]","[919.0, 1328.6000000000001, 1908.0000000000002, 2417.5, 3066.8, 3746.1000000000004, 4495.3, 5414.400000000001, 6333.400000000001, 7562.100000000001, 8890.7, 10559.0, 12497.0, 14604.800000000003, 17162.1, 20089.100000000002, 23355.7, 27101.800000000003, 31427.300000000003, 36362.2, 42016.3, 48549.5, 55941.8, 64552.899999999994, 74053.0, 82903.8, 91854.5, 100365.70000000001, 108637.1, 116369.0, 123891.20000000001, 130903.90000000002, 137676.9, 144320.0, 150613.5, 156877.0]"
19,otimista,129557663,True,0.09044814109802246,188301.08344090113,62066.00000000001,744792.0000000001,640,247.0361330264938,656.1786712771528,12.341938182742908,80.40631971294083,1.4287104793864505,1.0,1.0,3.6666666666666665,2.778546833047161,707.5045143370883,416.2048566635336,4026.7924993466754,1,4.580005588722563,False,True,4530.164770192682,4110.648040864525,2.847969300593366,"[4026.7924993466754, 4194.503582382374, 4642.051832796118, 5424.72884825786, 6542.534628767598, 7940.177576655384, 9755.989876147822, 11989.971527244914, 22456.07029950763, 21267.556314463432, 31428.786436603932, 29667.708365490515, 33263.46604544417, 37238.12785065338, 41600.873585420995, 54147.93360873227, 54899.72460903532, 61373.93230968005, 68445.71529435547, 75964.11297650493, 83995.24794555272, 92640.87619576357, 102011.1589002508, 100221.38624037338, 102789.39421039604, 106102.38481318642, 110663.36539748154, 116323.61654983806, 123207.67304390686, 131267.87668685845, 140823.4362437408, 151874.00648820488, 157969.09181684538, 165984.23317893693, 176050.5083284143, 188301.08344090113]","[919.1000000000001, 1088.9, 1428.5000000000002, 1838.1000000000001, 2247.7000000000003, 2587.3, 3096.8, 3606.3000000000006, 4015.9000000000005, 6433.4, 6942.800000000001, 9600.1, 10109.5, 10818.900000000001, 11638.000000000002, 12387.2, 15314.2, 16403.100000000002, 17661.800000000003, 18820.600000000002, 20009.4, 21338.0, 22866.4, 24634.600000000002, 26542.600000000002, 28380.700000000004, 30798.2, 33315.6, 36032.9, 38790.0, 41956.7, 45323.3, 48759.700000000004, 52775.6, 57231.0, 62066.00000000001]"
20,otimista,129567636,True,0.07323265075683594,1700301.1286670305,282206.6,3386479.1999999997,2934,124.17921867709464,1115.4721519055954,7.105733616372799,79.71392410974232,30.54981166335501,1.2944062806673209,1.0,4.2631578947368425,1.5218071034789062,42545.02821667577,125.00202665049756,6153.246347622246,2,18.938760516459926,False,True,8152.956635841143,6633.0377042451355,9.330517850148206,"[10653.319307040158, 6153.246347622246, 7112.829060868025, 8499.66582749885, 10436.76420470688, 13144.24369328493, 16869.55023114651, 21795.268105634033, 28299.918499403866, 36929.30724779072, 48092.97870072191, 53977.146974167386, 63936.67156021852, 72109.51835679493, 86714.26463843609, 90530.74247391243, 104031.12959178857, 120162.55367342968, 146301.7364268934, 179119.1748254872, 221203.54893129756, 263689.5690095743, 315194.83867959614, 363637.541030142, 432745.00929516926, 509719.58424942207, 595221.8184721852, 688649.5421707233, 797551.655569276, 905974.3162075587, 1021581.6433570106, 1144179.6941110103, 1273278.4246722232, 1409038.3758112914, 1551379.2771428938, 1700301.1286670305]","[819.1, 3336.5, 3915.9, 4735.1, 5823.900000000001, 7322.400000000001, 9330.3, 11817.7, 15014.4, 19240.0, 24484.5, 31087.6, 39429.0, 49338.700000000004, 62245.20000000001, 76370.6, 89886.5, 102653.2, 115080.3, 127097.8, 138605.9, 150044.0, 161242.30000000002, 172340.80000000002, 183099.6, 192869.5, 203458.50000000003, 213298.2, 222968.2, 231918.90000000002, 240839.60000000003, 249520.59999999998, 257592.2, 265863.60000000003, 274035.10000000003, 282206.6]"
21,otimista,129577609,True,0.07723665237426758,1678365.582358232,270218.60000000003,3242623.2,2914,127.31759840631177,1174.9552828120407,6.315949951029072,79.39871132014854,24.10733112061065,1.6256517205422314,1.0,4.615384615384615,1.6308860433471215,6916.1065931593,120.36596830128923,3736.88187999197,1,18.09032551155794,False,True,5296.4946442523815,3961.192516770366,9.62055997058312,"[3736.88187999197, 4185.503153548762, 5666.8251411535875, 8260.938966300368, 12082.142542035988, 17300.998189870203, 23742.699519724076, 31666.56251772611, 41583.12773788961, 54187.38022820356, 59512.45528834393, 68980.68824330636, 77239.70252812267, 99368.54598865702, 102871.62695592994, 115703.15152764008, 130909.95925981029, 155464.90172192123, 186118.0417474161, 225442.7928988398, 267568.93923354044, 314133.0251336346, 368463.606729552, 418400.5037743047, 487701.8490709035, 563462.5271892428, 646450.4154794107, 743761.1559151983, 839986.0585945097, 942405.4847316019, 1050882.1962464573, 1165244.7492695057, 1285020.673029351, 1410522.2580504017, 1541644.8752156855, 1678365.582358232]","[1398.5, 2287.5, 3586.1000000000004, 4984.6, 6522.900000000001, 8400.900000000001, 10888.300000000001, 13994.900000000001, 18060.500000000004, 23484.699999999997, 30247.300000000003, 38848.0, 49736.3, 62912.100000000006, 77006.90000000001, 90112.80000000002, 102709.20000000001, 114446.50000000001, 125884.20000000001, 136772.4, 146971.5, 156940.7, 166700.2, 176259.90000000002, 185509.90000000002, 193631.2, 202711.40000000002, 210972.4, 219333.40000000002, 227115.00000000003, 234726.80000000002, 242128.9, 248921.5, 256123.80000000002, 263186.2, 270218.60000000003]"
22,otimista,129587582,True,0.0956423282623291,118396.32668794243,40828.0,489936.0,420,316.0159874478051,1195.5574029421152,6.523669103557619,79.21338521913275,-1.684799832787495,1.0,1.0,2.0833333333333335,3.611105101572221,416.2346945330935,505.1827300137854,3911.796597274229,1,4.46698137298503,False,True,4339.863127506851,3964.5278782219643,4.146066275439753,"[3911.796597274229, 4017.2591591696996, 4447.397783619234, 5145.567970657125, 6059.136587040374, 7297.381265977687, 8860.302007469065, 10615.888713581684, 12718.883946972484, 15150.56660964006, 15986.302299551524, 17226.091016706876, 18611.833691041487, 20162.423794652874, 22009.911425473856, 24165.71354819426, 26642.503296057086, 29416.29203578504, 32487.119767378128, 35934.36345552617, 39770.69623347216, 44126.87203059576, 48900.23838217284, 42106.80665492613, 47935.27144675414, 54229.05689096846, 61212.76031891304, 68865.907328555, 77341.16388451557, 86622.02695148459, 95902.85559342819, 93893.82032659695, 98223.32459801804, 103711.3943723127, 110394.15974741375, 118396.32668794243]","[679.3000000000001, 919.0, 1328.6000000000001, 1668.3000000000002, 1938.0000000000002, 2347.6, 2757.2, 2996.9, 3436.5000000000005, 3846.0000000000005, 4355.5, 4865.0, 5274.6, 5684.1, 6263.5, 6942.800000000001, 7692.1, 8441.300000000001, 9190.5, 10039.6, 10958.7, 12077.6, 13166.5, 14255.300000000003, 15583.900000000001, 16842.7, 18341.100000000002, 19939.5, 21777.600000000002, 23715.6, 25723.5, 29739.4, 32186.9, 34874.100000000006, 37731.200000000004, 40828.0]"
23,otimista,129597555,True,0.08390069007873535,122933.06588726706,21057.800000000003,252693.60000000003,222,473.7789249238315,849.5072360185778,9.269443556139075,76.96184734979904,-19.252879390180055,1.0,1.0,3.9375,4.505889432847835,435.1377745302794,930.1080316596131,3587.300030745833,2,12.695457002418612,False,True,3743.832385987165,3634.5043216359063,2.2189515893011897,"[3764.5403104742263, 3587.300030745833, 3681.70861252598, 3913.7010209116725, 4283.277255902911, 4790.4373174996945, 5626.4656504024, 14358.53311096358, 19005.33655478493, 16477.507712971048, 25270.186801581018, 21333.810399003778, 22951.17340622392, 24540.57641344406, 34022.49975662013, 38478.991122224674, 35773.29461900215, 38673.74194238517, 49345.08898362928, 47317.76815604632, 51030.656189971894, 54802.4674603004, 58750.04759213745, 50836.91537718559, 55254.3952601452, 59768.98341441072, 64643.4030763851, 69804.9192530791, 75218.38693748196, 80976.17054640183, 86957.94566303054, 93284.03670417627, 99971.70307963638, 107127.04982431389, 114785.62636202773, 122933.06588726706]","[579.4, 649.3000000000001, 989.0, 1158.8, 1328.6000000000001, 1498.4, 1908.0000000000002, 2147.7, 3306.5, 4535.200000000001, 4705.0, 5963.700000000001, 6033.6, 6033.6, 6273.400000000001, 7602.000000000001, 8930.6, 9100.400000000001, 9270.2, 10598.800000000001, 10938.5, 11178.2, 11517.900000000001, 11857.500000000002, 12436.900000000001, 12846.5, 13495.800000000001, 14175.099999999999, 14824.400000000001, 15573.6, 16222.900000000001, 16972.100000000002, 17791.2, 18780.200000000004, 19899.100000000002, 21057.800000000003]"
24,otimista,129607528,True,0.1275646686553955,466827.26188948326,151331.6,1815979.2000000002,1584,184.93452017930326,1155.4369045856763,6.789571072931447,80.55012124067125,12.526285459786012,1.0,1.0,2.9473684210526314,2.33170882963335,1868.0302578728472,124.98169906971027,4244.5502929385075,1,5.463249536504037,False,True,5700.4185620865355,4572.556490708889,6.554910489051056,"[4244.5502929385075, 4900.562688479271, 5967.03718662229, 7500.65883349043, 9501.427629083688, 12026.028619524928, 15099.110743262747, 18660.14502514667, 22689.81457378651, 27261.7734093573, 30633.674660409124, 34860.991342207766, 40055.196470019015, 46140.44615151713, 53702.35157664084, 62660.54576065592, 73374.2958522875, 77444.56495904709, 83890.45825544487, 93009.49802857457, 105114.85939630421, 114318.82267151258, 127505.43710552706, 138756.1683740265, 144868.14384346874, 155814.81602537894, 172976.0151608907, 188258.18103972755, 209390.0396569802, 235883.39491495566, 264600.2297829596, 298427.1761687463, 337035.10995428497, 380318.04921655555, 423068.3818890974, 466827.26188948326]","[819.1, 1328.6000000000001, 1838.1000000000001, 2417.5, 2996.9, 3646.2000000000003, 4325.5, 5144.6, 6133.6, 7292.300000000001, 8860.7, 10698.800000000001, 12806.600000000002, 14954.300000000003, 17851.300000000003, 21018.0, 24764.1, 28919.7, 33924.5, 39718.4, 46291.5, 53923.5, 62644.40000000001, 71055.6, 79197.1, 86549.40000000001, 94251.3, 101403.8, 108656.3, 115299.3, 121772.5, 128105.90000000001, 134029.7, 139823.6, 145747.5, 151331.6]"
25,otimista,129617501,True,0.13845586776733398,76297.09110912457,18770.800000000003,225249.60000000003,192,350.02147780750624,803.2583877587494,9.932406043103287,79.56287056883379,-10.536243552076083,1.0,1.0,2.0,3.64842812971259,240.82121295468565,585.2955586244316,3955.68111285247,1,8.572705958143242,False,True,4319.318051818164,4001.833924782576,2.79392934018245,"[3955.68111285247, 4047.9867367126817, 4409.761823519992, 4907.161421335043, 5540.185530157836, 6442.679101927727, 7536.627479839385, 8900.04532069814, 10532.932624503994, 12357.274734451616, 12397.035571280694, 12706.265871056872, 13340.795928914173, 14110.950497779215, 15150.277244896135, 16323.233454960153, 17765.403638979013, 19195.228629139638, 20854.473377381386, 22754.97209957797, 24667.08954865602, 26796.62675581519, 29167.4179369292, 19739.50309199805, 22568.712516155763, 25571.255914268317, 28966.548092477475, 32602.878755649217, 36697.88315085692, 41125.55446277464, 45931.97950672832, 51102.93784178635, 56582.6391728147, 62722.56369882611, 69226.76602694961, 76297.09110912457]","[579.4, 749.2, 1088.9, 1258.7, 1428.5000000000002, 1768.2, 2007.9, 2347.6, 2687.3, 2927.0, 3196.7, 3536.4, 3946.0, 4115.8, 4455.400000000001, 4795.1, 5304.6, 5544.3, 5953.900000000001, 6463.4, 6733.1, 7142.700000000001, 7652.200000000001, 8161.700000000001, 8741.1, 9250.6, 9999.8, 10679.1, 11598.2, 12477.300000000001, 13396.400000000001, 14315.4, 15164.5, 16423.3, 17512.1, 18770.800000000003]"
26,otimista,129627474,True,0.23172378540039062,1335359.2918107465,243344.10000000003,2920129.2,2559,140.0920204906663,1097.7672645737102,7.093295419810622,79.25026728533827,19.990721317796726,1.2355250245338567,1.0,5.127272727272727,1.7406822860883178,5486.9137158781095,100.658313248786,4238.727335689056,1,14.630508281066513,False,True,6017.642770965387,4590.198125209747,8.149540863372449,"[4238.727335689056, 4941.668914730437, 6376.300723043703, 8468.885032142058, 11219.421842025502, 14839.890191993823, 19135.694815388808, 24289.70216884077, 38201.00779801384, 42943.083383976504, 52397.276930838205, 63728.89742695552, 67569.91449074904, 79977.10763638097, 91460.68904131313, 108082.97862390405, 114705.10939833455, 129013.07453882572, 144023.8383310716, 167218.87393521285, 195247.9650011367, 231054.61558222337, 282238.54898078466, 312383.6062954644, 361843.01488195464, 417933.5838218968, 481151.7744119232, 551026.3727729749, 627532.1314874786, 710287.5856762752, 806991.4437877367, 901726.584735147, 1001889.9909276785, 1107571.411365231, 1218788.0878296716, 1335359.2918107465]","[988.9, 1568.3, 2487.4, 3306.5, 4125.6, 5214.5, 6543.1, 8281.300000000001, 10329.1, 17141.9, 21437.4, 26781.800000000003, 37350.7, 45831.8, 56940.100000000006, 68897.5, 80415.40000000001, 91383.9, 101812.90000000001, 112032.2, 121811.90000000001, 131521.7, 140961.7, 150431.8, 159562.2, 167843.5, 176734.10000000003, 185045.40000000002, 193326.7, 201128.5, 208790.5, 216082.80000000002, 222865.70000000004, 229748.40000000002, 236661.2, 243344.10000000003]"
27,otimista,129637447,True,0.20429277420043945,651837.4001051757,181839.90000000002,2182078.8000000003,1901,182.4172786868721,1194.1490661394262,6.511117275122159,79.78445544922675,12.820202973235757,1.1177625122669284,1.0,2.619047619047619,2.1570541530639558,2638.905833771565,232.61151116348415,4028.805310337954,1,7.5696689865939355,False,True,5152.958502349953,4250.157494626111,6.9242196285034945,"[4028.805310337954, 4471.509678914268, 5380.108110161848, 14521.64310707431, 12767.52059502703, 16621.965165063804, 20970.884841030325, 25880.293805063717, 31383.60391385243, 37809.82213899917, 43210.04975370961, 49711.70071017368, 57498.525812836844, 66633.65424826913, 69136.99426127892, 73638.45875181316, 80489.450036336, 89961.17287148282, 102619.70468863205, 112309.00326383185, 125880.9298613034, 127566.1687735465, 136818.32279014538, 140396.08796777597, 155420.14326317975, 177075.5686136855, 205580.96112977454, 237580.09268155275, 275777.0699913815, 319867.9371787267, 364486.0293152442, 411300.0454576097, 463461.09732375183, 521046.4810808278, 583865.5707049919, 651837.4001051757]","[989.0, 1498.4, 2077.8, 2727.1, 5214.5, 5963.700000000001, 6952.700000000001, 8141.5, 9470.1, 11278.2, 13386.0, 15803.5, 18600.5, 21667.300000000003, 25513.300000000003, 29908.7, 35013.4, 40807.3, 47650.2, 55352.100000000006, 64003.0, 73912.70000000001, 83312.8, 92543.20000000001, 101364.0, 109605.40000000001, 118116.5, 126188.1, 133890.0, 141212.30000000002, 148464.7, 155547.40000000002, 162190.40000000002, 168933.40000000002, 175436.6, 181839.90000000002]"
28,otimista,129647420,True,0.08109045028686523,241344.50813920083,108975.2,1307702.4,1148,220.1428579104796,839.7562476076447,9.450591352681702,79.97342133865519,3.008338753973394,1.0,1.0,3.0625,2.63539563480846,928.5187839133367,372.5650714226808,4048.003738986211,1,3.338422697342118,False,True,4866.4556086538905,4210.20467964747,4.044119557766788,"[4048.003738986211, 4372.405620308728, 5031.138938102278, 6103.578197884709, 7566.847274335211, 17442.762868797352, 15600.05633815907, 19369.691586675548, 23436.704451512676, 27911.442732323023, 30805.36093462444, 34217.984315038346, 38137.93125376178, 50478.42648965162, 51271.885118582, 58061.12908497668, 65570.57584580449, 82096.26278777646, 87277.04270159632, 90240.78140636701, 94383.8628270619, 99982.35706850399, 107091.2874793568, 103954.80416444337, 114673.6827230688, 120795.29737259605, 129603.90941645838, 140939.3605835164, 155317.29270321905, 156895.67797591374, 163638.04415095889, 174214.74533665978, 189529.75789619796, 201966.8995414185, 219200.0063976422, 241344.50813920083]","[819.1, 1158.8, 1568.3, 2077.8, 2557.3, 3066.8, 5214.5, 5793.900000000001, 6443.200000000001, 7262.299999999999, 8181.4000000000015, 9270.2, 10429.0, 11517.900000000001, 15064.100000000002, 16802.300000000003, 18540.4, 20648.3, 24943.7, 27401.100000000002, 30058.300000000003, 33155.100000000006, 36531.5, 40347.50000000001, 44503.100000000006, 48798.600000000006, 54212.899999999994, 59976.8, 66549.90000000001, 72953.20000000001, 79296.5, 85360.1, 91184.0, 97047.80000000002, 102941.59999999999, 108975.2]"
29,otimista,129657393,True,0.08146214485168457,2724550.75742189,372289.80000000005,4467477.600000001,3902,97.9195971389543,1206.221551407456,6.2869908263986085,79.13420608497188,32.50768659889005,1.5299313052011776,1.0,6.469135802469136,1.2274775189136775,11275.211489257872,56.001219292832815,4666.508488892448,1,27.36483875725932,False,True,7616.8729263887135,5325.232297175233,12.699180915203124,"[4666.508488892448, 5983.956105458018, 8161.178533365612, 11254.488362163785, 15221.782768757776, 20139.39111436691, 26453.452526664314, 34719.05947557418, 45573.677130632735, 51712.41277310622, 60599.735879301086, 69667.86396905342, 87625.56170664879, 96423.11847745192, 111615.06139983665, 137151.0621587224, 175596.04071224606, 217653.98529923905, 271658.91696281504, 337250.0085071005, 413889.9529835194, 501391.87436698505, 599540.9225716875, 696014.6407348607, 814598.1787706945, 942664.5642100982, 1080676.851155658, 1228261.6510253027, 1385250.0290503863, 1551109.694684474, 1725807.2939965995, 1909048.707652822, 2100511.4787903754, 2300303.214186216, 2508316.3070633872, 2724550.75742189]","[1328.6000000000001, 2147.7, 3236.6000000000004, 4395.400000000001, 5793.900000000001, 7701.900000000001, 10429.0, 14275.0, 19489.5, 26911.8, 36661.5, 49947.600000000006, 67898.80000000002, 85540.3, 103291.70000000001, 120154.00000000001, 136466.90000000002, 152170.5, 167264.6, 181909.30000000002, 195874.7, 209600.30000000002, 223056.2, 236102.5, 248879.10000000003, 260866.60000000003, 273433.4, 285530.70000000007, 297418.30000000005, 308626.5, 319794.8, 330593.5, 340982.6, 351511.60000000003, 361900.7, 372289.80000000005]"
30,otimista,129667366,True,0.08079719543457031,132522.2223383236,48608.6,583303.2,514,281.99010963222696,942.6099875243103,8.27664350036599,78.81459654286726,-1.8871293823125295,1.0,1.0,2.8636363636363638,3.331256658325918,475.0925930763483,480.9659702329683,4289.090536500809,1,3.673810774377324,False,True,5238.017573590045,4503.014331929278,3.6739829541563327,"[4289.090536500809, 4716.938127357747, 5411.7107223341445, 6244.2403716666695, 7399.953421670635, 8805.940319134692, 10478.852220718207, 12345.779573209833, 14488.221034413717, 24659.755029016666, 20800.26367976569, 22489.09412773814, 24447.06503073816, 26496.459334409617, 28980.71114746477, 31763.980469903625, 34846.26730172618, 38227.571642932424, 42037.061443285704, 46215.3658073788, 50737.28447395956, 55769.225654043476, 61343.74614073451, 55542.6829883888, 62379.614854810476, 69733.0830821954, 78047.72972901916, 87119.75479528175, 88561.67507408715, 91028.23717300282, 102311.44567566451, 102505.67939385993, 109243.38288833798, 117593.8384788264, 127419.93359258419, 132522.2223383236]","[649.3000000000001, 819.1, 1158.8, 1328.6000000000001, 1738.2, 2047.8000000000002, 2387.5, 2627.2, 2966.8, 3376.4000000000005, 5454.2, 5933.700000000001, 6513.1, 6922.700000000001, 7671.900000000001, 8421.1, 9170.300000000001, 9919.5, 10838.600000000002, 11757.600000000002, 12646.6, 13735.5, 14964.2, 16362.7, 17861.1, 19259.6, 21167.600000000002, 23075.6, 25123.4, 27441.0, 29998.300000000003, 34563.5, 37530.3, 41036.600000000006, 44652.8, 48608.6]"
31,otimista,129677339,True,0.06917190551757812,466065.2351765683,147324.6,1767895.2000000002,1554,186.66543453025707,916.5522351731623,8.741271452656894,81.47247008460857,10.014621927776071,1.0588812561334642,1.0,2.7291666666666665,2.283890825162184,1864.8551465690352,174.11252925842663,3702.5990009626953,1,5.74205977432444,False,True,4312.093635716088,3762.714496270968,5.181802462743098,"[3702.5990009626953, 3822.8299915792413, 4475.181517095038, 5796.407611955441, 7731.9489466966415, 10339.54979394134, 13619.210153689535, 17789.878765368132, 22580.41939074488, 27917.121756456312, 32127.768636374698, 37234.16328072698, 43280.36466711741, 58049.88049441645, 62482.67376675672, 73367.76203306553, 77612.30582824214, 83654.2684025135, 91872.14601815614, 102533.00536980547, 109387.56185502035, 119297.82114604043, 132818.66106243723, 137611.71697972852, 143380.35094270582, 154589.25747331098, 170673.7420496021, 184526.1987043211, 203797.592437468, 228174.75645357044, 257636.4242634285, 296976.28129328985, 333153.8529175825, 374193.7976530449, 420202.7596370175, 466065.2351765683]","[988.9, 1498.4, 2147.7, 2966.9, 3716.1, 4535.200000000001, 5354.3, 6443.200000000001, 7602.000000000001, 8830.6, 10498.9, 12406.9, 14484.7, 16462.6, 21816.9, 24983.600000000002, 28799.6, 32855.3, 37490.4, 42734.9, 48498.799999999996, 55041.9, 62643.9, 70275.8, 77568.1, 84211.20000000001, 91503.5, 98116.5, 104729.5, 110963.0, 117166.40000000002, 123200.0, 129023.90000000001, 134957.6, 141021.2, 147324.6]"
32,otimista,129687312,True,0.2459416389465332,1095702.8120302465,230700.09999999998,2768401.1999999997,2399,135.17448276363731,1269.6124234780582,6.000000000000001,79.40410653553562,22.134632975613208,1.1177625122669284,1.0,4.523809523809524,1.76891899888046,27430.07030075616,60.27612144195205,1830.0596280897264,3,12.040593355117988,False,True,2095.67019123265,1908.7336641754046,9.634002154855775,"[2892.5018806614194, 2131.757688223172, 1830.0596280897264, 1987.4077002610827, 2593.6160593780987, 3675.10594598593, 5307.088097203365, 7612.9518055141825, 10862.531608332412, 15392.872169677177, 21427.478177218265, 29351.614071367185, 39629.75441914053, 44195.78477193198, 52494.09109764385, 65266.94277756763, 77177.55884873398, 94362.60863322925, 102503.17759363941, 118810.25873988768, 136147.2623052527, 161945.86699725068, 192771.71817576536, 219405.50954831296, 260216.1766801817, 304428.23580465023, 355851.21929325385, 413980.973974162, 478654.8386575932, 549564.9023378476, 626560.0358883203, 709319.1748742993, 797636.166432313, 891522.542625538, 990896.9728590832, 1095702.8120302465]","[819.1, 1258.7, 1838.1000000000001, 2417.5, 3066.8, 3985.8, 5144.6, 6573.1, 8481.1, 11068.500000000002, 14265.2, 18251.0, 23225.8, 29249.600000000002, 36981.5, 46511.6, 58329.3, 70926.2, 83043.6, 94721.5, 105650.09999999999, 116309.0, 126418.5, 136258.3, 145688.5, 154369.40000000002, 163460.0, 171901.2, 180142.6, 188004.50000000003, 195666.5, 202918.90000000002, 209931.70000000004, 216944.40000000002, 223857.2, 230700.09999999998]"
33,otimista,129697285,True,0.07342052459716797,1836189.2003357206,299959.5,3599514.0,3105,123.18633038775937,1278.0123298442184,6.047699756220907,79.83525440342837,25.567901574025534,1.1766437684003925,1.0,4.527272727272727,1.435903520328122,7573.7050013988355,83.10176884697393,4468.658895263146,1,19.526850710040172,False,True,6606.714499718055,4935.253964804277,10.90286320081488,"[4468.658895263146, 5401.849034345406, 7008.336321508938, 9217.362743421581, 12271.82248635593, 16027.20328964751, 20430.51319582079, 25828.27516668445, 32443.97000375456, 40766.25645069979, 49068.29077099533, 67787.53576581102, 70575.96492495218, 82153.38522157352, 92898.798688498, 110353.8053718808, 120306.80098984702, 133635.3215875963, 158752.3435232208, 192068.71595099012, 236025.90517144994, 281617.5275693567, 337271.68606750795, 390710.3688840436, 465666.434390388, 549455.7232851756, 642413.6250745798, 744008.3666371837, 854007.926939999, 972041.7958812648, 1097829.451543387, 1231117.1325868084, 1371651.077671972, 1519417.9065098595, 1674221.235485227, 1836189.2003357206]","[919.0, 1498.4, 2347.6, 3096.8, 4155.7, 5344.5, 6743.0, 8681.0, 11168.400000000001, 14534.900000000001, 18690.600000000002, 24035.1, 34654.100000000006, 43435.0, 54803.2, 68858.70000000001, 84552.4, 99696.80000000002, 114401.50000000001, 128387.10000000002, 141663.30000000002, 154699.80000000002, 167256.80000000002, 179474.2, 191351.90000000002, 202380.50000000003, 213818.6, 224607.5, 235086.60000000003, 245126.30000000002, 254796.2, 264156.5, 273207.2, 282227.80000000005, 291008.7, 299959.5]"
